02/27/2007,10783.91,10868.23,10175.46,10181.08,90,322
02/28/2007,9900,10190,9800,10190,28,249
03/01/2007,10250,10250,10100,10100,12,262
03/02/2007,10100,10100,10100,10100,1,265
03/05/2007,9590,9590,9450,9450,4,265
03/06/2007,9300,10145,9300,10145,8,266
03/07/2007,10325,10330,10325,10330,1,271
03/08/2007,10300,10500,10300,10500,6,266
03/12/2007,10525,10570,10525,10570,11,269
03/15/2007,10600,10600,10600,10600,20,5
03/19/2007,10570,10570,10570,10570,1,267
03/23/2007,11000,11000,11000,11000,1,25
03/26/2007,10856.54,10937.69,10818.84,10900,14,329
03/27/2007,11001.52,11031.66,10950,10950,34,302
03/28/2007,10987.11,10987.11,10829.53,10829.53,6,298
03/29/2007,11205.86,11628.2,11180.34,11320.16,129,301
03/30/2007,11280,11370,11280,11340,43,235
04/03/2007,11750,11750,11640,11700,45,268
04/04/2007,11700,11750,11700,11700,20,313
04/10/2007,12030,12200,12000,12200,11,289
04/11/2007,13365,13365,12365,12500,12,297
04/12/2007,12000,12100,12000,12100,2,301
04/13/2007,12674,12674,12548,12548,16,302
04/16/2007,12650,12720,12650,12720,15,313
04/17/2007,12710,12750,12700,12750,17,323
04/18/2007,12710,12770,12550,12550,25,320
04/19/2007,12310.47,12310.47,12279.06,12279.06,42,363
04/23/2007,12660,12660,12660,12660,1,75
04/25/2007,12900,12971.26,12894.18,12935.82,28,443
04/26/2007,13000,13098.4,12980,13078.01,141,437
04/27/2007,13080.8,13104.07,12965.03,13000,67,460
04/30/2007,12900,12900,12900,12900,2,278
05/08/2007,13680,13680,13625,13625,9,279
05/09/2007,13695,13700,13475,13575,27,285
05/10/2007,13575,13575,13575,13575,26,310
05/11/2007,13500,13600,13330,13540,56,341
05/14/2007,13500,13600,13500,13545,36,376
05/16/2007,13420,13420,13375,13375,12,328
05/17/2007,13650,13650,13650,13650,1,326
05/18/2007,13680,13680,13660,13660,13,317
05/21/2007,13700,13700,13700,13700,1,311
05/22/2007,13780,13780,13780,13780,1,310
05/23/2007,13780.63,13780.63,13780.63,13780.63,4,320
05/24/2007,13800,13800,13800,13800,2,10
05/25/2007,13819.26,13819.26,13791.47,13796.29,18,323
05/28/2007,14400,14400,14400,14400,2,22
05/29/2007,14622.35,14649.13,14560.87,14621.74,10,391
05/30/2007,14608.06,14679.31,13617.54,13713.47,61,372
05/31/2007,13650,14099,13650,14099,44,216
06/01/2007,14100,14200,14000,14000,44,256
06/04/2007,13986,13986,13100,13100,3,293
06/05/2007,13231,13450,13100,13450,5,289
06/06/2007,13790,13790,13485,13500,4,290
06/07/2007,13500,13643,13350,13450,7,291
06/08/2007,13685,13685,13685,13685,2,291
06/11/2007,14000,14050,14000,14050,7,288
06/12/2007,14000,14000,14000,14000,1,284
06/13/2007,14500,14500,14500,14500,5,284
06/14/2007,14400,14400,14400,14400,1,282
06/15/2007,14580,14580,14550,14550,2,283
06/18/2007,15000,15000,15000,15000,23,282
06/19/2007,15000,15000,15000,15000,23,282
06/20/2007,15000,15000,14850,14850,3,282
06/25/2007,14750,14750,14750,14750,5,280
06/26/2007,14350,14350,14350,14350,5,285
06/27/2007,14647.41,14694.81,14647.41,14694.81,32,289
06/28/2007,14511,14511,14420,14420,5,95
06/29/2007,14000,14050,13600,13779,27,237
07/02/2007,13800,13865,13800,13865,7,263
07/04/2007,14000,14000,14000,14000,10,250
07/05/2007,13810,13850,13700,13700,10,260
07/06/2007,13505,13510,13500,13500,5,263
07/09/2007,14250,14400,14250,14400,2,263
07/10/2007,14700,14700,14700,14700,5,264
07/11/2007,14700,14700,14400,14589,6,269
07/12/2007,14700,14800,14600,14800,16,272
07/13/2007,15200,15200,15200,15200,1,288
07/16/2007,14800,14800,14000,14000,8,289
07/17/2007,14000,14800,14000,14800,22,296
07/18/2007,15000,15000,15000,15000,2,310
07/19/2007,15091.42,15202.05,15002.58,15112.45,47,310
07/20/2007,15200,15550,15200,15550,5,319
07/23/2007,15844.22,16324.82,15844.22,16324.82,26,358
07/24/2007,16404.03,16536.35,16369.35,16467.34,39,496
07/25/2007,16600,16800,16500,16800,60,184
07/26/2007,16721.13,16920.19,16565.68,16754.98,128,530
07/27/2007,16627.49,16627.49,16541.33,16577.49,29,602
07/30/2007,16739.36,17030.44,16739.36,17030.44,54,653
07/31/2007,17180,17418,16800,16900,40,423
08/01/2007,17251.21,17350.99,16715.58,16715.58,67,454
08/02/2007,16700,16910,16700,16910,6,486
08/03/2007,17637.08,17999.52,17637.08,17988.22,52,520
08/06/2007,18000,18000,18000,18000,12,519
08/07/2007,18700,18700,18000,18350,43,553
08/08/2007,18368.7,18405.52,17972.15,18219.41,29,641
08/09/2007,18680.27,18950,18612.89,18950,22,659
08/10/2007,18417.43,18746.9,17853.54,18645.84,34,678
